url,price,city,neighbourhood,bedrooms,bathrooms,surface_area,property_type,latitude,longitude,description,furnished,property_mortgaged,lister_type,facade,building_age
https://bahu.ly/en/offers-details/residential-for-sale/apartment-modern-finishing-al-siraj-3f97572d,"500,000 LYD",Tripoli,Al Serraj,3,3,180 sqm,Apartment,32.8219063,13.0760273,"Al-Safwa Real Estate Company in Al-Siraj presents a modernly finished apartment for sale.
Location: Al-Siraj - Al-Baghdadi Street, near Verona Hall
Floor: Second
Area: 180 square meters
The apartment consists of:
Men's reception room with bathroom
Living room
Equipped kitchen
Master bedroom with bathroom
2 additional bedrooms
Main bathroom
Skylight
Balcony
Features:
Building basement
Close to the main street and services
12-meter wide street
Gated community
Price: 500,000 dinars
For inquiries and more details, please contact Al-Safwa Real Estate Company in Al-Siraj",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/apartment-fully-furnished-river-road-c3fceed1,"450,000 LYD",Benghazi,River Road,3,2,140 sqm,Apartment,32.0986926,20.1397278,"Al-Ikhwa Real Estate presents a special offer: Apartment for sale
Location: River Road
Area: 140 sq m
Floor: Third
Finishing: Super Lux
Documents: Property Certificate
Consists of:
Bedrooms
Bathroom
Kitchen
Reception Room
Living Room
Additional Information:
Prime location near services
High-end finishing, ready to move in immediately
Modern building with elevator
Price:
450,000 Libyan Dinars fully furnished
400,000 Libyan Dinars unfurnished
For inquiries or more information, please contact us by phone or WhatsApp.",1,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-modern-qunfuda-7a16da1a,"1,300,000 LYD",Benghazi,Ganfouda,3,2,570 sqm,Villa,32.0286428,20.0271001,"Al Jawda Real Estate presents a special offer: A villa for sale
Location: Qunfuda – Behind Al Zarouq Mosque
Area: 570 square meters
Frontage: On two streets (paved and unpaved)
The villa consists of:
3 bedrooms
Living room
Kitchen
2 bathrooms
Reception room with bathroom
Additional features:
Setback on all four sides
Outdoor awning
Outdoor slaughterhouse
Prime location near services
Price: 1,300,000 dinars
For inquiries or more information, please contact us by phone or WhatsApp",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-for-sale-al-mawadda-district-51494379,"350,000 LYD",Benghazi,Hawary,3,2,135 sqm,Apartment,32.0437183,20.1343032,"Al Fakhama Real Estate Marketing and Investment Company – Venice presents a special offer: Apartment for Sale
Offer No. 622
Location: Al Mawadda District
Area: 135 sq m
Floor: 4th
Apartment Details:
Bedrooms
Bathrooms
Kitchen
Living Room
Additional Information:
Finishing: Modern - Year 2025
Apartment Condition: Brand New (in cellophane)
Documents: Property deed for the land on which the building is built
Excellent finishing and ready for immediate occupancy
Modern and comfortable design
Prime location close to essential services
Price: 350,000 Libyan Dinars
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/house-super-lux-al-fakat-7f236b99,"600,000 LYD",Benghazi,al fakat,4,3,1000 sqm,House,31.9796248,20.0867019,"Al-Ikhwa Real Estate presents a special offer: A house for sale with first-class finishing.
Location: Al-Fakat - Umm Arhimina, on Al-Qatran Street
Area: 1,000 square meters of land, on two streets
Finishing: Super Lux - First Class
Layout: Two floors
The villa consists of:
First Floor:
4 bedrooms
Living room
2 bathrooms
Kitchen with modern cabinets
Second Floor:
Reception room with bathroom
In addition to:
Foundation bases
Staircase landing
Fully concealed gypsum board
Fountain and water tank
Water well
Slaughterhouse
3 air conditioners
TVs
Camera system
Complete perimeter lighting
Green spaces and fruit trees
Interlock paving
Swings
Electric gate
Additional information:
Immediate handover
Elegant design, ready to move in immediately
Price: 600,000 dinars
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-apartments-sayeda-aisha-f29a1b33,,Benghazi,saida aisha,7 +,5,500 sqm,Villa,32.0547375,20.1194219,"Al Diwan Real Estate Development and Investment Company announces the availability of a villa with modern finishing (2024) in a prime location near the main road, overlooking two streets and offering comprehensive services.
Location: Al Hawari - Sayeda Aisha - Mohandeseen District - Jamea Street
Villa Details:
Land Area: 500 sq m
Built Area: 335 sq m
Overlooking two streets
Consists of:
Ground Floor:
3 Bedrooms
3 Bathrooms
Kitchen
Living Room
Reception Area
Setback
First Floor (Two Independent Apartments):
Each apartment consists of:
2 Bedrooms
Bathroom
Kitchen
Living Room
Large reception area with a separate bathroom
Documents:
Property Certificate
For any inquiries or further information, please contact Al Diwan Real Estate Development and Investment Company",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-for-sale-in-al-rahba-f2103d36,,Benghazi,al rahaba,7 +,6,450 sqm,Villa,32.06784620000001,20.067839,"Al Raed Real Estate Services announces the availability of a villa for sale in a prime location in Al Rahba. The villa comprises three apartments, some of which require finishing.
Location: Al Rahba
Villa Details:
Land Area: 450 sq m
Built Area: 250 sq m
Consists of three apartments:
Ground Floor Apartment:
Fully finished
Second Floor Apartment:
Requires finishing
For any inquiries or further information, please contact Al Raed Real Estate Services.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-two-floors-al-sareem-street-opposite-the-military-industrialization-90c067a0,"4,000,000 LYD",Tripoli,Al Sarim,4,4,190 sqm,Villa,32.8822888,13.1725929,"Libya Al-Majd Contracting and Real Estate Investment Company presents a special offer for the purchase of a luxurious two-story villa in a strategic location with elegant interior design.
Location:
Al-Sareem Street - Opposite the Military Industrialization
Area:
Land area: 190 m²
Total covered area: 580 m²
Facade: 14.3 m
Villa Details:
Ground Floor (Reception):
Elegant living room with private bathroom
Spacious entrance
Luxurious hall with an additional bathroom
Modern kitchen
First Floor (Living and Bedroom):
3 bedrooms
Small back garden + Large front garden
Kitchen
2 bathrooms
Additional Information:
Luxurious interior design
Private location close to all services
Price: 4,000,000 Lyd
For inquiries or more information, please contact us via phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/apartment-modern-tablino-622e1e4a,,Benghazi,Tabalino,4,3,225 sqm,Apartment,32.0766476,20.058366,"Al-Naseem Real Estate Investment Office presents a special offer: Apartment for sale – Benghazi / Tablino
Location:
Benghazi – Tablino
Excellent view and location
Apartment details:
Apartment area: 225 m²
The apartment has access to three streets
It consists of:
Reception room + bathroom
4 bedrooms + bathroom
Kitchen
Large living room
2 balconies
Additional features:
Excellent ventilation, all rooms overlook the street
No light wells
Elevator
For inquiries or more information, we would be honored to work with you through Al-Naseem Real Estate Investment Office",0,0,Agent,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/house-modern-karzaz-11035158,,MISRATA,QASER AHMED,3,3,300 sqm,House,32.3622197,15.2101336,"Abu Leifa Real Estate presents a special offer: A modern house for sale – Misrata / Karzaz
Location: Karzaz – near the Buqrin roundabout – after Salah Al-Din School
Area:
Land area: 300 m²
Built area: Approximately 180 m²
Property frontage: Opens onto two streets and a parking area
House features:
3 bedrooms
Women's sitting room
3 bathrooms
Kitchen
External utility room
External courtyard
Internal staircase
Services:
Municipal water available
Private well
Suitable location for family living in a quiet area with nearby services
Ready for immediate occupancy
Commission:
Buyer's commission: 1%
Seller's commission: 2%
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/furnished-apartment-al-siraj-3334e3b5,"430,000 LYD",Tripoli,Al Serraj,2,2,120 sqm,Apartment,32.8219063,13.0760273,"Al-Manazel Luxury Real Estate presents a special offer: A fully furnished apartment with excellent finishing for sale – Al-Siraj / Al-Darnawi Subdivision
Property Code: 3064
Property Type: Furnished residential apartment with modern finishing
Location: Al-Siraj – Al-Darnawi Subdivision, behind Dar Al-Awdi
Area: 120 sq m
Floor: Third
Building Type: 3-story building, one apartment per floor
Apartment Details:
Reception hall
Spacious living room
Fully equipped kitchen
Two bedrooms
Bathroom
Additional Information:
Air conditioning throughout
New finishing (2024)
Price: 430,000 LYD
For inquiries or more information, please contact us by phone or WhatsApp.",1,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/apartment-semi-finished-river-road-6d6f348e,,Benghazi,River Road,3,3,220 sqm,Apartment,32.0986926,20.1397278,"Rasiyat Al Majd Real Estate Investment Company presents a special offer for a shell apartment for sale on River Road – Al Qa’at Street.
Location:
River Road – Al Qa’at Street
First Floor
Property Dimensions:
Area: 220 sq m
The apartment consists of:
3 bedrooms (including a master bedroom with ensuite bathroom)
3 bathrooms
Spacious main living room
Reception room with bathroom
Kitchen
Large-sized apartment
Additional Features:
The property overlooks Al Qatran Street
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-semi-finished-al-hawary-14df1462,,Benghazi,Hawary,2,2,99 sqm,Apartment,32.0437183,20.1343032,"Al Diwan Real Estate Development and Investment Company presents a special offer on the last remaining shell apartments available in Al Hawary – Nafou District, near the new bridge.
Location:
Al Hawary – Nafou District
Near the new bridge
Installment Plan:
Model 2:
Area: 100 sq m
Two bedrooms
Two bathrooms
Kitchen
Living room
Reception area
Balcony
Additional Features:
Compound consisting of 8 buildings
Full lighting
Entrance and exit gate
River water
Convenient installment plan
Completely serviced compound
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/villa-modern-venice-440313d0,"5,000,002 LYD",Benghazi,Venecia,7 +,6,575 sqm,Villa,32.0597375,20.0772031,"Al Farouk Real Estate Services presents a special offer for a villa for sale in Venice, Benghazi.
Location:
Venice - Venice Street
Overlooking two streets
Property Dimensions:
Land Area: 575 m²
Total Built-up Area: 375 m²
Includes 2 garages
Finishing Status: 2025
The villa consists of:
Ground Floor:
Living Room
2 Bathrooms
2 Adjoining Halls
Living Room with Bathroom
2 Master Bedrooms
2 Kitchens
Storage Room
Second Floor (2 Apartments):
Each apartment consists of:
Living Room
Bathroom
Kitchen
Storage Room
2 Bedrooms
Master Bedroom with Ensuite Bathroom
Small Balcony
Price:
5,000,000 LYD
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/villa-organized-al-bakhnas-area-1d5edf1a,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartment-modern-finishing-al-siraj-area-5eccd39c,,Tripoli,Al Serraj,3,2,180 sqm,Apartment,32.8219063,13.0760273,"Al-Khalan Real Estate Marketing presents a special offer for an apartment with a spacious layout and modern finishing, available for 2025, in the Al-Siraj area. Located on the second floor of a modern building.
Location:
Al-Siraj - Al-Mawashi Road
Near Royal Wedding Hall and all essential services
Apartment Details:
Apartment Area: 180 sq m
Floor: Second
Modern Finishing (2025)
The apartment consists of:
Men's Reception Room + Bathroom
Spacious Living Room
Kitchen
Bathroom
2 Additional Bedrooms
Master Bedroom + Bathroom
Skylight
Balcony
Apartment and Building Amenities:
Aluminum Windows
Only three-story building
Building with two facades
Parking in front of the building
12-meter paved street
Close to all services
Land Ownership: Real estate certificate and all legal procedures are in order
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Owner,N/A,0
https://bahu.ly/en/offers-details/residential-for-sale/furnished-apartment-al-hadaiq-9a9d98a4,,Benghazi,Gardens,3,2,N/A,Apartment,32.0839375,20.1054531,"Mohammad Najm Real Estate Marketing Group presents a special offer for a furnished apartment for sale in Benghazi – 7000 Al-Hada'iq, behind Al-Akhaa Clinic.
Offer Number: 1439
Location: Benghazi – 7000 Al-Hada'iq, behind Al-Akhaa Clinic
Building: 7-story building
Floor: Second floor
Condition: Furnished apartment, building ready to move in, working elevator
The apartment consists of:
3 bedrooms
2 bathrooms
Living room
Kitchen
Reception room
For inquiries or more information, please contact us by phone or WhatsApp – Mohammad Najm Real Estate Marketing Group.",1,0,Owner,N/A,N/A
https://bahu.ly/en/offers-details/residential-for-sale/apartments-semi-finished-al-majouri-8351bb3d,"130,000 LYD",Benghazi,Al-Majoure,2,2,100 sqm,Apartment,32.0963995,20.0955891,"Al-Qawarsha Real Estate Office presents a special offer for sale.
Code: 2256
Property Type: Residential Building
Location: Benghazi - Al-Majouri District, Court Street, near 20th Street Park
The area is quiet and close to various services.
Building Details:
Number of Floors: 4
Two apartments per floor
Apartment Size: 100 square meters (shell and core)
Each apartment consists of:
Two bedrooms
Living room
Kitchen
Two bathrooms
Property Features:
Sturdy, ready-made concrete structure
Modern facade design
Good ventilation and natural light
Exterior finishing of the building will be delivered
The building can be used for residential or investment purposes
Finishing according to the buyer's preferences
Price: 
130,000 (shell and core)
For inquiries or more information, please contact us by phone or WhatsApp.",0,0,Agent,N/A,0
