price,location,city,neighborhood,bedrooms,bathrooms,furnished?,surface_area,land_area,number_of_floors,building_age,facade,property_mortgaged?,lister_type,payment_method,category,subcategory,floor,reference_id,main_amenities,nearby,additional_amenities,property_status,country,real_estate_type,zoned_for
100000.0,"https://www.google.com/maps/search/?api=1&query=32.827942,13.381835&zoom=15",Benghazi,Shabna,2 Bedrooms,2 Bathrooms,Furnished,200 meter square,200 meter square,,1 - 5 years,Southern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
3750000.0,"https://www.google.com/maps/search/?api=1&query=32.88797,13.218655&zoom=15",Tripoli,Tajura,4 Bedrooms,2 Bathrooms,Unfurnished,300 meter square,340 meter square,2 Floors,6 - 9 years,Northern,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
300000.0,"https://www.google.com/maps/search/?api=1&query=32.128693,20.134586&zoom=15",Tripoli,Zanatah,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,586 meter square,298 meter square,3 Floors,10 - 19 years,Northern,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
1111110.0,"https://www.google.com/maps/search/?api=1&query=32.866493,13.367401&zoom=15",Tripoli,Zawiyat Al Dahmani,3 Bedrooms,One Bathroom,Unfurnished,130 meter square,,,10 - 19 years,,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,Air Conditioning,,Broadband Internet,,,,
54000000.0,"https://www.google.com/maps/search/?api=1&query=32.864843,13.229528&zoom=15",Benghazi,Bu Hadi,More Than 6 Bedrooms,5 Bathrooms,Furnished,450 meter square,20000 meter square,2 Floors,20+ years,Southeast,No,Landlord,Cash,Property For Sale,Villas for Sale,,,Private Pool,,,,,,
12000000.0,"https://www.google.com/maps/search/?api=1&query=32.201309,20.219088&zoom=15",Tripoli,Ain Zara,4 Bedrooms,3 Bathrooms,Unfurnished,140 meter square,170 meter square,1 Floor,1 - 5 years,,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
1250000.0,,Misrata,Other,4 Bedrooms,2 Bathrooms,Unfurnished,294 meter square,850 meter square,1 Floor,20+ years,Northern,No,Agent,Cash,Property For Sale,Homes for Sale,,,,,Facilities for the Disabled,,,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.906776,13.27953&zoom=15",Tripoli,Bier A-Tota,1 Bedroom,One Bathroom,Unfurnished,370 meter square,370 meter square,,Under Construction,Western,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
2150000.0,,Benghazi,Hay Al-Mushir,3 Bedrooms,2 Bathrooms,Semi Furnished,150 meter square,,,20+ years,,No,Agent,Cash,Property For Sale,Apartments for Sale,Ninth floor,,,,,,,,
53000.0,"https://www.google.com/maps/search/?api=1&query=32.74523,13.218261&zoom=15",Tripoli,Salah Al-Din,4 Bedrooms,3 Bathrooms,Unfurnished,178 meter square,,,Under Construction,Northeast,No,Landlord,Cash,Property For Sale,Apartments for Sale,First Floor,,Balcony,,,,,,
100000.0,,Tripoli,Bin Ashour,2 Bedrooms,One Bathroom,Unfurnished,110 meter square,,,6 - 9 years,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,,,,,
999999.0,,Tripoli,Zawiyat Al Dahmani,4 Bedrooms,3 Bathrooms,Semi Furnished,100 meter square,,,1 - 5 years,Southern,No,Agent,Cash,Property For Sale,Apartments for Sale,Sixth floor,,,,,,,,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.876376,13.205731&zoom=15",Tripoli,Zawiyat Al Dahmani,4 Bedrooms,3 Bathrooms,Furnished,120 meter square,,,1 - 5 years,Southern,No,Agent,Cash,Property For Sale,Apartments for Sale,Sixth floor,,,,,,,,
850000.0,"https://www.google.com/maps/search/?api=1&query=32.8936,13.204016&zoom=15",Tripoli,Tareeq Al-Mashtal,3 Bedrooms,One Bathroom,Unfurnished,200 meter square,,,0 - 11 months,Northeast,No,Agent,Cash,Property For Sale,Apartments for Sale,Third Floor,,,,,,,,
115000.0,,Tripoli,Souq Al-Juma'a,Studio,2 Bathrooms,Unfurnished,62 meter square,62 meter square,1 Floor,20+ years,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
11110.0,"https://www.google.com/maps/search/?api=1&query=32.635147,13.295078&zoom=15",Benghazi,Sidi Faraj,,,,150 meter square,300 meter square,4 Floors,1 - 5 years,Northeast,No,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
225000.0,"https://www.google.com/maps/search/?api=1&query=32.879318,13.25429&zoom=15",Benghazi,Boatni,4 Bedrooms,4 Bathrooms,Unfurnished,260 meter square,500 meter square,2 Floors,6 - 9 years,Northeast,No,Landlord,Cash,Property For Sale,Villas for Sale,,254122057,,,,,,,
2600000.0,"https://www.google.com/maps/search/?api=1&query=32.169922,20.13166&zoom=15",Tripoli,Al-Serraj,,,,300 meter square,700 meter square,3 Floors,1 - 5 years,Northwest,No,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
500000.0,"https://www.google.com/maps/search/?api=1&query=31.974344,20.170803&zoom=15",Tripoli,Al-Serraj,2 Bedrooms,2 Bathrooms,Unfurnished,90 meter square,,,0 - 11 months,Western,No,Agent,Cash,Property For Sale,Apartments for Sale,Third Floor,,,,,,,,
1700000.0,"https://www.google.com/maps/search/?api=1&query=32.818493,13.070877&zoom=15",Tripoli,Zawiyat Al Dahmani,4 Bedrooms,3 Bathrooms,Unfurnished,200 meter square,,,0 - 11 months,,No,Agent,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,,,,,
225000.0,"https://www.google.com/maps/search/?api=1&query=32.807936,13.063811&zoom=15",Tripoli,Zawiyat Al Dahmani,4 Bedrooms,3 Bathrooms,Unfurnished,200 meter square,,,1 - 5 years,,No,Agent,Cash,Property For Sale,Apartments for Sale,Basement Floor,,,,,,,,
1150000.0,"https://www.google.com/maps/search/?api=1&query=32.895504,13.211366&zoom=15",Tripoli,Zawiyat Al Dahmani,4 Bedrooms,3 Bathrooms,Unfurnished,200 meter square,,,Under Construction,,No,Agent,Cash,Property For Sale,Apartments for Sale,Basement Floor,,Jacuzzi,,Broadband Internet,,,,
750000.0,"https://www.google.com/maps/search/?api=1&query=32.895565,13.211289&zoom=15",Benghazi,Qawarsheh,4 Bedrooms,3 Bathrooms,Unfurnished,442 meter square,750 meter square,2 Floors,Under Construction,Western,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
2750000.0,"https://www.google.com/maps/search/?api=1&query=32.895565,13.211289&zoom=15",Tripoli,Zawiyat Al Dahmani,4 Bedrooms,2 Bathrooms,Semi Furnished,165 meter square,,,20+ years,Southwest,No,Agent,Cash,Property For Sale,Apartments for Sale,Sixth floor,,Installed Kitchen,Mosque,Garage Parking,,,,
985000.0,"https://www.google.com/maps/search/?api=1&query=32.032532,20.062571&zoom=15",Benghazi,Qawarsheh,3 Bedrooms,2 Bathrooms,Unfurnished,200 meter square,1500 meter square,1 Floor,1 - 5 years,Western,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
780000.0,"https://www.google.com/maps/search/?api=1&query=32.895565,13.211289&zoom=15",Tripoli,Ain Zara,3 Bedrooms,3 Bathrooms,Unfurnished,166 meter square,200 meter square,2 Floors,1 - 5 years,Southern,No,Landlord,Cash,Property For Sale,Homes for Sale,,0913373788,,,,,,,
2500000.0,,Tripoli,Airport Road,4 Bedrooms,2 Bathrooms,Unfurnished,168 meter square,300 meter square,1 Floor,1 - 5 years,Southeast,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
500000.0,"https://www.google.com/maps/search/?api=1&query=32.83195,13.269567&zoom=15",Benghazi,Masr St,,,,100 meter square,100 meter square,4 Floors,1 - 5 years,Northern,No,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
290000.0,"https://www.google.com/maps/search/?api=1&query=32.763538,13.181585&zoom=15",Benghazi,Venice,4 Bedrooms,2 Bathrooms,Semi Furnished,155 meter square,,,20+ years,Eastern,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
650000.0,"https://www.google.com/maps/search/?api=1&query=32.054395,20.090677&zoom=15",Tripoli,Alfornaj,5 Bedrooms,5 Bathrooms,Semi Furnished,300 meter square,600 meter square,3 Floors,10 - 19 years,Western,No,Agent,Cash,Property For Sale,Villas for Sale,,,Balcony,,,,,,
525000.0,"https://www.google.com/maps/search/?api=1&query=32.055973,20.124355&zoom=15",Tripoli,Tareeq Al-Mashtal,5 Bedrooms,5 Bathrooms,Unfurnished,500 meter square,600 meter square,2 Floors,0 - 11 months,Northeast,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
30003.0,"https://www.google.com/maps/search/?api=1&query=32.850731,13.239476&zoom=15",Tripoli,Arada,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,600 meter square,250 meter square,2 Floors,0 - 11 months,Northeast,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,,,,,
13354.0,,Tripoli,Al Entisar District,5 Bedrooms,3 Bathrooms,Furnished,144 meter square,144 meter square,3 Floors,10 - 19 years,Western,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
11111113.0,"https://www.google.com/maps/search/?api=1&query=32.802086,13.242681&zoom=15",Tripoli,Al-Hadba Al-Khadra,More Than 6 Bedrooms,4 Bathrooms,Semi Furnished,150 meter square,180 meter square,3 Floors,10 - 19 years,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,Broadband Internet,,,,
800000.0,"https://www.google.com/maps/search/?api=1&query=32.853417,13.161478&zoom=15",Tripoli,Tareeq Al-Mashtal,5 Bedrooms,4 Bathrooms,Unfurnished,490 meter square,348 meter square,2 Floors,1 - 5 years,Western,No,Landlord,Cash,Property For Sale,Villas for Sale,,0922707110,,,,,,,
1600000.0,"https://www.google.com/maps/search/?api=1&query=32.813995,13.306736&zoom=15",Tripoli,Wadi Al-Rabi,3 Bedrooms,2 Bathrooms,Furnished,173 meter square,500 meter square,1 Floor,1 - 5 years,Southern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
975000.0,,Tripoli,Al-Baesh,2 Bedrooms,2 Bathrooms,Furnished,125 meter square,500 meter square,,1 - 5 years,,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
325000.0,"https://www.google.com/maps/search/?api=1&query=32.672101,13.288601&zoom=15",Tripoli,Ain Zara,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,450 meter square,500 meter square,2 Floors,1 - 5 years,Western,No,Agent,Cash,Property For Sale,Villas for Sale,,4080,,,,,,,
480000.0,"https://www.google.com/maps/search/?api=1&query=32.737867,13.365119&zoom=15",Misrata,Tamina,3 Bedrooms,2 Bathrooms,Unfurnished,150 meter square,255 meter square,1 Floor,Under Construction,Southeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Refrigerator,Mosque,Garage Parking,,,,
700000.0,"https://www.google.com/maps/search/?api=1&query=32.777336,13.257928&zoom=15",Benghazi,As-Sulmani,,,,180 meter square,180 meter square,5+ floors,20+ years,Eastern,No,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
93000.0,,Tripoli,Independence St,4 Bedrooms,One Bathroom,Unfurnished,217 meter square,,,20+ years,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,Second Floor,0928837120,,,,,,,
3000000.0,,Tripoli,Salah Al-Din,3 Bedrooms,2 Bathrooms,Furnished,145 meter square,,,10 - 19 years,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Seventh floor,,Air Conditioning,,,,,,
650000.0,"https://www.google.com/maps/search/?api=1&query=32.891913,13.184924&zoom=15",Tripoli,Abu Saleem,2 Bedrooms,One Bathroom,Unfurnished,85 meter square,300 meter square,,1 - 5 years,Northeast,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,Air Conditioning,School,,,,,
220000.0,,Tripoli,Tajura,4 Bedrooms,2 Bathrooms,Furnished,150 meter square,,,10 - 19 years,Southeast,Yes,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,,,,,,,
95000.0,"https://www.google.com/maps/search/?api=1&query=32.805237,13.142136&zoom=15",Tripoli,Al-Serraj,3 Bedrooms,2 Bathrooms,Semi Furnished,200 meter square,,,6 - 9 years,,No,Landlord,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,Garage Parking,,,,
300000.0,"https://www.google.com/maps/search/?api=1&query=32.87507,13.336774&zoom=15",Tripoli,Al-Baesh,4 Bedrooms,2 Bathrooms,Unfurnished,160 meter square,600 meter square,2 Floors,6 - 9 years,Eastern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
490000.0,"https://www.google.com/maps/search/?api=1&query=32.792745,13.076749&zoom=15",Benghazi,Al-Sayeda A'esha,5 Bedrooms,5 Bathrooms,Semi Furnished,500 meter square,2100 meter square,1 Floor,1 - 5 years,Northeast,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,Bank / ATM,Elevator,,,,
65000.0,"https://www.google.com/maps/search/?api=1&query=32.778718,13.361871&zoom=15",Tripoli,Al-Serraj,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,560 meter square,280 meter square,3 Floors,0 - 11 months,Eastern,No,Landlord,Cash,Property For Sale,Villas for Sale,,01,,,,,,,
1400000.0,,Benghazi,Al Hada'iq,3 Bedrooms,2 Bathrooms,Furnished,150 meter square,,,10 - 19 years,Western,No,Agent,Cash,Property For Sale,Apartments for Sale,Sixth floor,,,,,,,,
1150000.0,"https://www.google.com/maps/search/?api=1&query=32.795219,13.074577&zoom=15",Benghazi,Shabna,,,,700 meter square,700 meter square,3 Floors,6 - 9 years,Eastern,No,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
500000.0,"https://www.google.com/maps/search/?api=1&query=32.07647,20.063517&zoom=15",Tripoli,Hay Al-Islami,4 Bedrooms,2 Bathrooms,Unfurnished,170 meter square,,,10 - 19 years,Northwest,No,Landlord,Cash,Property For Sale,Apartments for Sale,Fourth Floor,,,,,,,,
4500000.0,,Tripoli,Ain Zara,More Than 6 Bedrooms,2 Bathrooms,Unfurnished,111111 meter square,,,Under Construction,Eastern,No,Agent,Installments,Property For Sale,Apartments for Sale,Sixth floor,,Balcony,Mosque,,,,,
275000.0,"https://www.google.com/maps/search/?api=1&query=32.848407,13.124603&zoom=15",Tripoli,Qasr Bin Ghashir,2 Bedrooms,4 Bathrooms,Unfurnished,275 meter square,823 meter square,2 Floors,6 - 9 years,Southeast,No,Landlord,,Property For Sale,Homes for Sale,,091-6819420,,,,,,,
155000.0,"https://www.google.com/maps/search/?api=1&query=32.741425,13.312643&zoom=15",Tripoli,Al-Najila,4 Bedrooms,3 Bathrooms,Furnished,290 meter square,600 meter square,1 Floor,1 - 5 years,Western,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
695000.0,"https://www.google.com/maps/search/?api=1&query=32.722374,13.259559&zoom=15",Tripoli,Qasr Bin Ghashir,2 Bedrooms,4 Bathrooms,Unfurnished,275 meter square,823 meter square,2 Floors,6 - 9 years,Southeast,No,Landlord,,Property For Sale,Homes for Sale,,091-6819420,,,,,,,
280000.0,"https://www.google.com/maps/search/?api=1&query=32.702995,13.026418&zoom=15",Tripoli,Khalatat St,3 Bedrooms,2 Bathrooms,Unfurnished,130 meter square,,,0 - 11 months,,Yes,Landlord,Cash,Property For Sale,Apartments for Sale,Basement Floor,,,,,,,,
695000.0,"https://www.google.com/maps/search/?api=1&query=32.482415,13.377253&zoom=15",Tripoli,Ain Zara,4 Bedrooms,3 Bathrooms,Unfurnished,180 meter square,,,0 - 11 months,Northern,No,Agent,Cash,Property For Sale,Apartments for Sale,Third Floor,,,,,,,,
145000.0,,Misrata,Abbad,4 Bedrooms,4 Bathrooms,Semi Furnished,400 meter square,210 meter square,2 Floors,1 - 5 years,Northeast,No,Landlord,Cash,Property For Sale,Homes for Sale,,,Installed Kitchen,,Staircase,,,,
460000.0,,Tripoli,Janzour,2 Bedrooms,One Bathroom,Unfurnished,110 meter square,330 meter square,1 Floor,6 - 9 years,Eastern,No,Agent,Cash,Property For Sale,Villas for Sale,,,,,BBQ Area,,,,
780000.0,"https://www.google.com/maps/search/?api=1&query=32.542263,15.088957&zoom=15",Tripoli,Janzour,3 Bedrooms,One Bathroom,Unfurnished,125 meter square,250 meter square,1 Floor,1 - 5 years,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
485000.0,"https://www.google.com/maps/search/?api=1&query=32.809147,12.999865&zoom=15",Tripoli,Souq Al-Juma'a,5 Bedrooms,3 Bathrooms,Furnished,280 meter square,221 meter square,2 Floors,,Southern,No,Landlord,,Property For Sale,Villas for Sale,,,,,,,,,
780000.0,,Benghazi,Sidi Husain,3 Bedrooms,2 Bathrooms,Unfurnished,210 meter square,,,20+ years,,No,Landlord,Cash,Property For Sale,Apartments for Sale,Second Floor,,,,Storage,,,,
999999.0,"https://www.google.com/maps/search/?api=1&query=32.881477,13.231646&zoom=15",Tripoli,Al-Serraj,4 Bedrooms,3 Bathrooms,Unfurnished,161 meter square,,,Under Construction,Eastern,No,Agent,Cash,Property For Sale,Apartments for Sale,First Floor,,Electric Shutters,Supermarket,Garage Parking,,,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.117531,20.066382&zoom=15",Tripoli,Al-Serraj,3 Bedrooms,2 Bathrooms,Unfurnished,150 meter square,,,0 - 11 months,Western,No,Landlord,Cash,Property For Sale,Apartments for Sale,Ground Floor,,,,Garage Parking,,,,
2145533.0,"https://www.google.com/maps/search/?api=1&query=32.803284,13.07577&zoom=15",Tripoli,Arada,More Than 6 Bedrooms,5 Bathrooms,Unfurnished,540 meter square,350 meter square,3 Floors,10 - 19 years,Eastern,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
300000.0,"https://www.google.com/maps/search/?api=1&query=32.779228,13.074129&zoom=15",Tripoli,Other,2 Bedrooms,2 Bathrooms,Unfurnished,120 meter square,,,20+ years,Eastern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Ninth floor,,,,Facilities for the Disabled,,,,
2000000.0,"https://www.google.com/maps/search/?api=1&query=32.87553,13.273605&zoom=15",Tripoli,Al-Baesh,3 Bedrooms,2 Bathrooms,Unfurnished,225 meter square,400 meter square,,0 - 11 months,Northern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
400000.0,"https://www.google.com/maps/search/?api=1&query=32.891603,13.166621&zoom=15",Tripoli,Al-Baesh,3 Bedrooms,2 Bathrooms,Unfurnished,225 meter square,400 meter square,,0 - 11 months,Northern,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,Private Pool,,Garden,,,,
700000.0,"https://www.google.com/maps/search/?api=1&query=32.783245,13.367493&zoom=15",Tripoli,That Al-Emad,3 Bedrooms,One Bathroom,Furnished,140 meter square,,,20+ years,Northern,No,Landlord,Cash,Property For Sale,Apartments for Sale,Sixth floor,,,,,,,,
650000.0,"https://www.google.com/maps/search/?api=1&query=32.778717,13.361871&zoom=15",Benghazi,Sidi Khalifa,Studio,One Bathroom,Unfurnished,50 meter square,2510 meter square,,1 - 5 years,Western,No,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,,,,,
380000.0,"https://www.google.com/maps/search/?api=1&query=32.895073,13.167294&zoom=15",Tripoli,Souq Al-Juma'a,,,,170 meter square,155 meter square,4 Floors,0 - 11 months,Southern,No,Agent,Cash,Property For Sale,Whole Building for Sale,,0000,,,,Complete,,,
200000.0,"https://www.google.com/maps/search/?api=1&query=32.222126,20.18819&zoom=15",Tripoli,Khalatat St,2 Bedrooms,One Bathroom,Unfurnished,128 meter square,,,1 - 5 years,Western,No,Agent,Cash,Property For Sale,Apartments for Sale,Fourth Floor,,,,,,,,
1900000.0,,Tripoli,Ain Zara,2 Bedrooms,2 Bathrooms,Unfurnished,100 meter square,500 meter square,1 Floor,6 - 9 years,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,0924627021,Installed Kitchen,,,,,,
124000.0,,Tripoli,Wadi Al-Rabi,Studio,One Bathroom,Unfurnished,80 meter square,3000 meter square,1 Floor,Under Construction,,Yes,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
425000.0,"https://www.google.com/maps/search/?api=1&query=32.816667,13.266667&zoom=15",Tripoli,Ain Zara,2 Bedrooms,2 Bathrooms,Unfurnished,100 meter square,500 meter square,1 Floor,6 - 9 years,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,0924627021,Installed Kitchen,,,,,,
320000.0,"https://www.google.com/maps/search/?api=1&query=32.847054,13.214539&zoom=15",Tripoli,Khalatat St,4 Bedrooms,2 Bathrooms,Furnished,150 meter square,,,0 - 11 months,Eastern,No,Landlord,Cash,Property For Sale,Apartments for Sale,First Floor,,,,,,,,
425000.0,"https://www.google.com/maps/search/?api=1&query=32.816667,13.266667&zoom=15",Tripoli,Abu Saleem,,,,555 meter square,600 meter square,3 Floors,10 - 19 years,Eastern,No,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,,Complete,,,
1200000.0,"https://www.google.com/maps/search/?api=1&query=32.821409,13.172582&zoom=15",Tripoli,Al-Serraj,More Than 6 Bedrooms,More Than 6 Bathrooms,Unfurnished,505 meter square,500 meter square,2 Floors,10 - 19 years,Northeast,No,Landlord,Cash,Property For Sale,Villas for Sale,,,,,,,,,
1050000.0,,Benghazi,Kuwayfiyah,3 Bedrooms,3 Bathrooms,Unfurnished,220 meter square,480 meter square,1 Floor,10 - 19 years,Northeast,Yes,Landlord,Cash,Property For Sale,Homes for Sale,,0910935578,Balcony,Parking,Staircase,,,,
2600000.0,,Misrata,Moqawaba,5 Bedrooms,2 Bathrooms,Unfurnished,230 meter square,265 meter square,2 Floors,20+ years,Northern,No,Landlord,Cash,Property For Sale,Homes for Sale,,,,,,,,,
